time,fed,ecb,boj,pboc,boe,snb,boc,m2_us,m2_cn,m2_eu,m2_jp,m2_gb,m2_ca,m2_ch,m2_tw,m2_br,us_debt
2021-10-12T00:00:00Z,6881.82,9607.16,6383.71,6077.74,1373.74,1130.86,400.06,21100.10,36326.72,16737.05,10307.90,3002.53,1844.81,1177.17,1876.53,757.79,28428.85
2021-10-13T00:00:00Z,6901.08,9612.98,6375.90,6084.69,1372.26,1132.28,401.92,21100.10,36368.25,16747.19,10295.29,2999.28,1847.08,1178.66,1880.54,760.18,28428.84
2021-10-14T00:00:00Z,6820.12,9646.23,6380.95,6089.31,1381.56,1140.03,404.01,21100.10,36395.85,16805.13,10303.44,3019.62,1856.70,1186.72,1881.88,766.25,28728.17
2021-10-15T00:00:00Z,6803.48,9672.25,6332.85,6090.94,1385.66,1135.46,404.54,21100.10,36405.60,16805.13,10238.14,3028.57,1862.30,1181.96,1886.54,764.96,28754.08
2021-10-16T00:00:00Z,6803.48,9672.25,6332.85,6090.94,1385.66,1135.46,404.54,21100.10,36405.60,16805.13,10238.14,3028.57,1862.30,1181.96,1886.54,764.96,28754.08
2021-10-17T00:00:00Z,6803.48,9672.25,6332.85,6090.94,1385.66,1135.46,404.54,21100.10,36405.60,16805.13,10238.14,3028.57,1862.30,1181.96,1886.54,764.96,28754.08
2021-10-18T00:00:00Z,6788.67,9673.92,6343.02,6095.75,1384.75,1137.46,403.43,21175.50,36434.32,16808.03,10254.59,3026.58,1857.19,1184.04,1887.22,764.90,28821.28
2021-10-19T00:00:00Z,6795.04,9716.44,6339.31,6135.12,1393.52,1142.03,405.06,21175.50,36669.64,16881.90,10248.60,3045.76,1864.70,1188.80,1897.39,754.57,28842.49
2021-10-20T00:00:00Z,6855.82,9689.76,6338.10,6131.61,1385.95,1136.45,406.96,21175.50,36648.69,16835.55,10246.63,3029.20,1864.76,1183.00,1894.67,752.22,28828.88
2021-10-21T00:00:00Z,6891.18,9701.43,6342.39,6125.72,1391.12,1143.04,407.16,21175.50,36613.50,16855.83,10253.57,3040.52,1865.71,1189.85,1895.35,740.99,28881.23
2021-10-22T00:00:00Z,6946.76,9732.31,6358.68,6132.42,1388.97,1144.71,407.43,21175.50,36653.50,16845.69,10279.90,3035.80,1866.93,1191.59,1893.31,735.94,28908.80
2021-10-23T00:00:00Z,6946.76,9732.31,6358.68,6132.42,1388.97,1144.71,407.43,21175.50,36653.50,16845.69,10279.90,3035.80,1866.93,1191.59,1893.31,735.94,28908.80
2021-10-24T00:00:00Z,6946.76,9732.31,6358.68,6132.42,1388.97,1144.71,407.43,21175.50,36653.50,16845.69,10279.90,3035.80,1866.93,1191.59,1893.31,735.94,28908.80
2021-10-25T00:00:00Z,6936.59,9709.71,6370.37,6134.27,1385.58,1142.26,406.31,21064.70,36664.58,16806.58,10298.80,3028.40,1861.81,1189.05,1894.67,744.32,28908.77
2021-10-26T00:00:00Z,6926.58,9722.27,6350.20,6143.69,1390.70,1141.81,406.44,21064.70,36720.89,16828.31,10266.19,3039.59,1862.40,1188.58,1900.80,754.34,28908.77
2021-10-27T00:00:00Z,6907.65,9721.43,6372.26,6131.91,1384.79,1143.21,408.09,21064.70,36650.49,16826.86,10301.86,3026.67,1855.40,1190.03,1898.07,755.56,28908.76
2021-10-28T00:00:00Z,6956.34,9701.34,6373.58,6126.75,1384.50,1142.35,409.77,21064.70,36619.65,16792.09,10303.99,3026.04,1863.07,1189.14,1900.80,750.65,28908.77
2021-10-29T00:00:00Z,6838.73,9742.29,6357.75,6127.88,1388.78,1152.34,409.95,21064.70,36626.37,16867.42,10278.41,3035.40,1863.88,1199.53,1897.39,743.68,28908.77
2021-10-30T00:00:00Z,6838.73,9742.29,6357.75,6127.88,1388.78,1152.34,409.95,21064.70,36626.37,16867.42,10278.41,3035.40,1863.88,1199.53,1897.39,743.68,28908.77
2021-10-31T00:00:00Z,6838.73,9742.29,6367.68,6173.93,1479.07,1135.73,409.95,21064.70,36522.11,16960.94,10278.41,3042.33,1863.88,1202.32,1897.39,740.48,28908.77
2021-11-01T00:00:00Z,6982.42,9686.24,6351.64,6172.46,1469.08,1134.44,409.24,21205.20,36513.45,16863.36,10252.51,3021.79,1860.66,1200.95,1896.03,739.28,28908.75
2021-11-02T00:00:00Z,7011.11,9707.15,6373.07,6172.29,1465.67,1133.45,408.30,21205.20,36512.44,16899.77,10287.10,3014.77,1856.38,1199.91,1895.35,735.47,28908.76
2021-11-03T00:00:00Z,7015.73,9686.24,6365.61,6172.05,1464.79,1133.79,400.02,21205.20,36510.98,16863.36,10275.06,3012.95,1852.77,1200.27,1896.03,736.61,28908.74
2021-11-04T00:00:00Z,7011.17,9678.71,6366.93,6175.50,1454.61,1134.42,400.29,21205.20,36531.42,16850.25,10277.20,2992.02,1854.03,1200.93,1893.99,745.46,28908.82
2021-11-05T00:00:00Z,7005.65,9656.00,6377.65,6167.74,1445.02,1128.98,399.23,21205.20,36485.48,16777.42,10294.50,2972.30,1849.11,1195.17,1894.67,749.64,28908.81
2021-11-06T00:00:00Z,7005.65,9656.00,6377.65,6167.74,1445.02,1128.98,399.23,21205.20,36485.48,16777.42,10294.50,2972.30,1849.11,1195.17,1894.67,749.64,28908.81
2021-11-07T00:00:00Z,7005.65,9656.00,6377.65,6167.74,1445.02,1128.98,399.23,21205.20,36485.48,16777.42,10294.50,2972.30,1849.11,1195.17,1894.67,749.64,28908.81
2021-11-08T00:00:00Z,7005.33,9706.30,6395.73,6175.42,1453.69,1131.43,399.36,21284.20,36530.90,16864.81,10323.69,2990.12,1849.71,1197.76,1896.03,748.00,28908.77
2021-11-09T00:00:00Z,6982.51,9704.62,6413.68,6179.27,1455.10,1131.13,399.68,21284.20,36553.72,16861.90,10352.66,2993.04,1851.19,1197.44,1900.80,757.50,28908.77
2021-11-10T00:00:00Z,6999.33,9688.69,6403.15,6179.40,1449.86,1133.23,398.83,21284.20,36554.49,16834.23,10335.67,2982.26,1851.50,1199.67,1902.86,766.85,28908.76
2021-11-11T00:00:00Z,6999.33,9606.54,6363.93,6174.99,1437.74,1122.98,394.13,21284.20,36528.41,16691.49,10272.36,2957.32,1829.69,1188.82,1902.86,767.44,28908.76
2021-11-12T00:00:00Z,7030.31,9632.80,6361.65,6189.22,1436.79,1121.06,393.80,21284.20,36612.54,16674.01,10268.68,2955.36,1828.15,1186.79,1898.07,772.59,28908.76
2021-11-13T00:00:00Z,7030.31,9632.80,6361.65,6189.22,1436.79,1121.06,393.80,21284.20,36612.54,16674.01,10268.68,2955.36,1828.15,1186.79,1898.07,772.59,28908.76
2021-11-14T00:00:00Z,7030.31,9632.80,6361.65,6189.22,1436.79,1121.06,393.80,21284.20,36612.54,16674.01,10268.68,2955.36,1828.15,1186.79,1898.07,772.59,28908.76
2021-11-15T00:00:00Z,7056.30,9629.43,6368.22,6188.16,1442.02,1124.40,395.91,21348.80,36606.27,16668.19,10324.08,2966.12,1857.11,1190.32,1917.69,765.45,28908.72
2021-11-16T00:00:00Z,6981.10,9565.48,6346.87,6181.51,1443.15,1117.46,395.66,21348.80,36566.94,16557.49,10289.46,2968.45,1855.91,1182.97,1919.07,767.99,28908.72
2021-11-17T00:00:00Z,6939.81,9521.73,6323.19,6192.20,1444.12,1112.14,396.02,21348.80,36630.17,16481.75,10251.08,2970.44,1852.88,1177.34,1917.00,762.13,28908.71
2021-11-18T00:00:00Z,6875.71,9546.13,6349.18,6186.72,1446.39,1117.00,394.56,21348.80,36597.77,16523.99,10293.21,2975.12,1846.06,1182.49,1915.62,754.22,28908.72
2021-11-19T00:00:00Z,6884.43,9515.33,6374.67,6179.82,1441.15,1114.91,393.11,21348.80,36556.94,16416.21,10334.54,2964.34,1839.30,1180.28,1919.07,751.21,28908.71
2021-11-20T00:00:00Z,6884.43,9515.33,6374.67,6179.82,1441.15,1114.91,393.11,21348.80,36556.94,16416.21,10334.54,2964.34,1839.30,1180.28,1919.07,751.21,28908.71
2021-11-21T00:00:00Z,6884.43,9515.33,6374.67,6179.82,1441.15,1114.91,393.11,21348.80,36556.94,16416.21,10334.54,2964.34,1839.30,1180.28,1919.07,751.21,28908.71
2021-11-22T00:00:00Z,6886.04,9521.24,6355.33,6188.12,1442.13,1116.46,393.27,21378.20,36606.07,16426.41,10303.19,2966.36,1840.05,1181.92,1917.69,747.34,28908.67
2021-11-23T00:00:00Z,6887.83,9505.20,6311.76,6180.44,1435.22,1110.54,390.77,21378.20,36560.65,16398.73,10232.56,2952.14,1828.36,1175.65,1919.07,743.08,28908.68
2021-11-24T00:00:00Z,7013.71,9460.45,6296.66,6180.82,1432.72,1106.16,392.76,21378.20,36562.87,16321.54,10208.06,2947.00,1832.16,1171.01,1919.07,746.58,28908.66
2021-11-25T00:00:00Z,7013.71,9474.81,6289.15,6183.63,1428.77,1108.26,393.46,21378.20,36579.51,16346.30,10195.90,2938.87,1835.46,1173.24,1919.07,748.45,28908.66
2021-11-26T00:00:00Z,7015.50,9548.79,6356.24,6180.31,1431.90,1118.60,391.06,21378.20,36559.88,16445.34,10304.66,2945.32,1824.26,1184.19,1914.93,745.33,28908.67
2021-11-27T00:00:00Z,7015.50,9548.79,6356.24,6180.31,1431.90,1118.60,391.06,21378.20,36559.88,16445.34,10304.66,2945.32,1824.26,1184.19,1914.93,745.33,28908.67
2021-11-28T00:00:00Z,7015.50,9548.79,6356.24,6180.31,1431.90,1118.60,391.06,21378.20,36559.88,16445.34,10304.66,2945.32,1824.26,1184.19,1914.93,745.33,28908.67
2021-11-29T00:00:00Z,7007.27,9536.10,6377.99,6184.70,1430.63,1117.76,391.50,21407.20,36585.85,16423.49,10339.93,2942.69,1826.28,1183.29,1919.07,745.54,28908.63
2021-11-30T00:00:00Z,6948.66,9609.68,6454.56,6170.26,1479.21,1127.18,390.28,21407.20,36979.59,16630.03,10420.52,2954.62,1820.59,1192.71,1925.31,746.21,28907.99
2021-12-01T00:00:00Z,7007.90,9568.24,6423.22,6171.78,1475.83,1122.64,389.52,21407.20,36988.73,16558.31,10369.92,2947.86,1823.42,1187.91,1925.31,746.08,28907.97
2021-12-02T00:00:00Z,6986.66,9589.38,6454.02,6165.57,1476.75,1126.53,387.88,21407.20,36951.50,16594.90,10419.64,2949.69,1815.74,1192.02,1921.83,742.62,28908.09
2021-12-03T00:00:00Z,6959.78,9563.37,6425.19,6170.37,1472.00,1124.67,387.70,21407.20,36980.25,16524.65,10373.10,2940.21,1814.93,1190.06,1923.92,742.36,28908.08
2021-12-04T00:00:00Z,6959.78,9563.37,6425.19,6170.37,1472.00,1124.67,387.70,21407.20,36980.25,16524.65,10373.10,2940.21,1814.93,1190.06,1923.92,742.36,28908.08
2021-12-05T00:00:00Z,6959.78,9563.37,6425.19,6170.37,1472.00,1124.67,387.70,21407.20,36980.25,16524.65,10373.10,2940.21,1814.93,1190.06,1923.92,742.36,28908.08
2021-12-06T00:00:00Z,6947.25,9559.99,6432.46,6163.81,1470.10,1121.15,388.48,21550.70,36940.96,16518.80,10384.85,2936.41,1818.56,1186.33,1922.53,736.62,28908.04
2021-12-07T00:00:00Z,6980.20,9533.73,6412.29,6173.90,1469.43,1118.28,392.28,21550.70,37001.41,16473.43,10352.27,2935.07,1836.33,1183.30,1921.14,744.26,28908.04
2021-12-08T00:00:00Z,6965.17,9570.15,6399.74,6192.73,1463.49,1120.62,393.71,21550.70,37114.28,16536.36,10332.01,2923.22,1840.38,1185.77,1923.22,746.83,28908.03
2021-12-09T00:00:00Z,6949.34,9580.31,6424.52,6165.95,1462.71,1120.30,391.88,21550.70,36953.80,16553.92,10372.02,2921.65,1831.82,1185.44,1923.92,755.16,28908.06
2021-12-10T00:00:00Z,6942.22,9578.25,6403.44,6170.91,1464.37,1118.90,391.19,21550.70,36983.50,16498.31,10337.98,2924.97,1828.59,1183.95,1922.53,750.17,28908.04
2021-12-11T00:00:00Z,6942.22,9578.25,6403.44,6170.91,1464.37,1118.90,391.19,21550.70,36983.50,16498.31,10337.98,2924.97,1828.59,1183.95,1922.53,750.17,28908.04
2021-12-12T00:00:00Z,6942.22,9578.25,6403.44,6170.91,1464.37,1118.90,391.19,21550.70,36983.50,16498.31,10337.98,2924.97,1828.59,1183.95,1922.53,750.17,28908.04
2021-12-13T00:00:00Z,6849.60,9582.50,6406.78,6176.83,1468.41,1120.04,390.06,21606.20,37018.98,16505.63,10343.38,2933.03,1823.30,1185.16,1919.07,747.33,28908.00
2021-12-14T00:00:00Z,6864.88,9608.84,6411.39,6178.40,1469.22,1124.63,388.38,21606.20,37028.39,16550.99,10350.81,2934.65,1815.44,1190.01,1917.69,743.12,28908.00
2021-12-15T00:00:00Z,6920.41,9568.91,6394.70,6175.47,1469.40,1118.66,386.96,21606.20,37010.80,16482.21,10346.19,2935.01,1815.78,1183.70,1930.59,732.78,28907.99
2021-12-16T00:00:00Z,6883.88,9631.78,6380.99,6173.67,1481.58,1121.60,389.83,21606.20,37000.07,16590.51,10324.01,2959.34,1829.22,1186.81,1931.98,737.32,29206.28
2021-12-17T00:00:00Z,6836.92,9643.49,6431.80,6166.05,1474.31,1126.17,388.47,21606.20,36954.38,16581.73,10406.22,2944.83,1822.84,1191.65,1930.59,733.85,29219.16
2021-12-18T00:00:00Z,6836.92,9643.49,6431.80,6166.05,1474.31,1126.17,388.47,21606.20,36954.38,16581.73,10406.22,2944.83,1822.84,1191.65,1930.59,733.85,29219.16
2021-12-19T00:00:00Z,6836.92,9643.49,6431.80,6166.05,1474.31,1126.17,388.47,21606.20,36954.38,16581.73,10406.22,2944.83,1822.84,1191.65,1930.59,733.85,29219.16
2021-12-20T00:00:00Z,6783.46,9594.97,6414.45,6165.07,1466.95,1120.62,385.40,21732.40,36948.52,16498.31,10378.14,2930.11,1808.45,1185.77,1927.13,735.03,29227.23
2021-12-21T00:00:00Z,6793.22,9613.70,6403.95,6169.98,1468.52,1121.83,385.36,21732.40,36977.93,16530.51,10361.15,2933.25,1808.25,1187.06,1931.28,732.43,29323.62
2021-12-22T00:00:00Z,6876.06,9618.80,6375.58,6170.34,1475.87,1120.81,386.55,21732.40,36980.10,16539.29,10315.26,2947.95,1810.45,1185.98,1931.28,732.33,29371.12
2021-12-23T00:00:00Z,6997.56,9626.46,6365.37,6170.37,1488.83,1123.75,388.96,21732.40,36980.27,16552.46,10298.74,2973.83,1821.76,1189.09,1936.16,739.80,29364.85
2021-12-24T00:00:00Z,6997.56,9633.38,6366.36,6173.50,1486.91,1125.64,389.42,21732.40,36999.05,16562.70,10300.34,2969.99,1823.89,1191.08,1936.16,737.79,29366.49
2021-12-25T00:00:00Z,6997.56,9633.38,6366.36,6173.50,1486.91,1125.64,389.42,21732.40,36999.05,16562.70,10300.34,2969.99,1823.89,1191.08,1936.16,737.79,29366.49
2021-12-26T00:00:00Z,6997.56,9633.38,6366.36,6173.50,1486.91,1125.64,389.42,21732.40,36999.05,16562.70,10300.34,2969.99,1823.89,1191.08,1936.16,737.79,29366.49
2021-12-27T00:00:00Z,6994.99,9629.12,6346.87,6168.81,1487.30,1125.79,388.52,21776.80,36970.91,16555.39,10268.82,2970.76,1819.70,1191.24,1941.76,738.29,29392.50
2021-12-28T00:00:00Z,6938.27,9645.30,6339.46,6173.00,1491.24,1129.31,390.30,21776.80,36996.05,16583.19,10256.82,2978.65,1828.04,1194.97,1943.16,741.56,29470.20
2021-12-29T00:00:00Z,6899.79,9621.46,6333.04,6171.86,1489.91,1126.63,389.61,21776.80,36989.21,16542.21,10246.44,2975.98,1823.65,1192.13,1943.16,741.55,29473.75
2021-12-30T00:00:00Z,6845.82,9647.85,6327.53,6168.57,1497.29,1131.57,390.82,21776.80,36969.47,16587.58,10237.52,2990.72,1829.28,1197.36,1936.16,744.63,29494.80
2021-12-31T00:00:00Z,6637.72,9702.27,6287.29,6229.20,1509.29,1158.56,392.93,21776.80,37511.95,16712.15,10235.00,2995.59,1839.17,1199.76,1936.16,775.43,29617.21
2022-01-01T00:00:00Z,6637.72,9702.27,6287.29,6229.20,1509.29,1158.56,392.93,21776.80,37511.95,16712.15,10235.00,2995.59,1839.17,1199.76,1936.16,775.43,29617.21
2022-01-02T00:00:00Z,6637.72,9702.27,6287.29,6229.20,1509.29,1158.56,392.93,21776.80,37511.95,16712.15,10235.00,2995.59,1839.17,1199.76,1936.16,775.43,29617.21
2022-01-03T00:00:00Z,6962.77,9727.12,6294.70,6225.51,1511.23,1156.93,393.20,21754.40,37489.71,16754.94,10247.06,2999.44,1840.42,1198.07,1944.57,772.05,29561.91
2022-01-04T00:00:00Z,7046.61,9662.01,6223.49,6205.34,1510.39,1151.07,391.60,21754.40,37368.23,16642.80,10131.14,2997.79,1832.93,1192.01,1951.64,759.30,29684.80
2022-01-05T00:00:00Z,7057.77,9696.28,6252.24,6213.26,1517.06,1154.15,392.60,21754.40,37415.96,16701.82,10177.93,3011.01,1837.26,1195.20,1945.98,762.32,29688.71
2022-01-06T00:00:00Z,7040.01,9692.85,6249.07,6202.46,1515.67,1150.31,391.05,21754.40,37350.92,16695.92,10172.78,3008.26,1830.01,1191.21,1943.16,758.81,29711.27
2022-01-07T00:00:00Z,7020.47,9686.09,6246.84,6204.06,1516.35,1145.60,392.56,21754.40,37360.53,16670.83,10169.14,3009.61,1837.04,1186.34,1941.76,758.58,29712.21
2022-01-08T00:00:00Z,7020.47,9686.09,6246.84,6204.06,1516.35,1145.60,392.56,21754.40,37360.53,16670.83,10169.14,3009.61,1837.04,1186.34,1941.76,758.58,29712.21
2022-01-09T00:00:00Z,7020.47,9686.09,6246.84,6204.06,1516.35,1145.60,392.56,21754.40,37360.53,16670.83,10169.14,3009.61,1837.04,1186.34,1941.76,758.58,29712.21
2022-01-10T00:00:00Z,6990.14,9703.24,6279.48,6209.18,1519.61,1144.99,394.54,21774.80,37391.38,16700.34,10222.28,3016.09,1846.33,1185.71,1941.06,764.36,29721.32
2022-01-11T00:00:00Z,7023.54,9718.67,6265.45,6208.13,1520.63,1140.70,395.11,21774.80,37385.02,16726.90,10199.44,3018.10,1849.01,1181.26,1939.65,766.53,29798.69
2022-01-12T00:00:00Z,7036.14,9747.82,6272.75,6216.08,1527.69,1145.87,398.48,21774.80,37432.91,16777.07,10211.32,3032.13,1863.40,1186.61,1941.06,774.06,29782.26
2022-01-13T00:00:00Z,6936.38,9827.55,6334.19,6221.02,1536.37,1158.89,400.53,21774.80,37462.70,16914.30,10311.35,3049.36,1872.99,1200.10,1945.27,779.65,29744.36
2022-01-14T00:00:00Z,6974.23,9837.54,6364.71,6228.14,1534.91,1159.93,399.25,21774.80,37505.57,16890.69,10361.03,3046.45,1866.99,1201.18,1947.39,780.50,29744.96
2022-01-15T00:00:00Z,6974.23,9837.54,6364.71,6228.14,1534.91,1159.93,399.25,21774.80,37505.57,16890.69,10388.37,3046.45,1861.64,1201.18,1969.06,780.50,29744.96
2022-01-16T00:00:00Z,6974.23,9837.54,6364.71,6228.14,1534.91,1159.93,399.25,21774.80,37505.57,16890.69,10388.37,3046.45,1861.64,1201.18,1969.06,780.50,29744.96
2022-01-17T00:00:00Z,6974.23,9799.73,6317.44,6232.14,1527.82,1155.47,398.91,21747.90,37529.63,16825.77,10311.21,3032.38,1860.06,1196.56,1969.06,784.34,29744.96
2022-01-18T00:00:00Z,6975.98,9768.79,6309.57,6228.81,1521.18,1153.48,399.30,21747.90,37509.58,16772.65,10298.37,3019.19,1861.88,1194.50,1969.06,782.00,29868.79
2022-01-19T00:00:00Z,6996.10,9749.88,6323.06,6234.80,1527.45,1154.69,402.02,21747.90,37545.65,16740.18,10320.38,3031.65,1869.31,1195.75,1966.21,782.23,29850.62
2022-01-20T00:00:00Z,6973.74,9743.87,6335.26,6236.76,1524.73,1154.09,401.37,21747.90,37557.43,16729.85,10340.29,3026.25,1866.31,1195.13,1966.21,794.89,29867.02
2022-01-21T00:00:00Z,6946.55,9759.67,6359.99,6241.39,1519.36,1158.34,400.23,21747.90,37585.33,16744.61,10380.67,3015.59,1860.99,1199.53,1960.53,789.93,29872.48
2022-01-22T00:00:00Z,6946.55,9759.67,6359.99,6241.39,1519.36,1158.34,400.23,21747.90,37585.33,16744.61,10380.67,3015.59,1860.99,1199.53,1960.53,789.93,29872.48
2022-01-23T00:00:00Z,6946.55,9759.67,6359.99,6241.39,1519.36,1158.34,400.23,21747.90,37585.33,16744.61,10380.67,3015.59,1860.99,1199.53,1960.53,789.93,29872.48
2022-01-24T00:00:00Z,7038.67,9721.83,6360.95,6253.08,1510.40,1158.89,397.06,21563.90,37655.76,16679.69,10382.22,2997.80,1846.24,1200.10,1957.70,788.92,29881.28
2022-01-25T00:00:00Z,7053.17,9690.87,6347.10,6251.35,1507.21,1148.95,396.40,21563.90,37645.30,16626.57,10359.63,2991.47,1843.20,1189.81,1959.82,784.54,29922.91
2022-01-26T00:00:00Z,7032.28,9698.61,6333.93,6259.15,1513.02,1147.44,399.72,21563.90,37692.28,16639.85,10338.14,3003.00,1854.31,1188.24,1958.41,797.57,29911.03
2022-01-27T00:00:00Z,7061.43,9597.99,6274.06,6214.43,1498.94,1134.98,395.91,21563.90,37423.00,16467.21,10240.41,2975.06,1836.62,1175.35,1951.37,801.43,29924.27
2022-01-28T00:00:00Z,7030.30,9603.83,6264.61,6220.04,1499.40,1134.17,392.96,21563.90,37456.76,16434.74,10224.99,2975.97,1822.96,1174.50,1951.37,800.01,29923.55
2022-01-29T00:00:00Z,7030.30,9603.83,6264.61,6220.04,1499.40,1134.17,392.96,21563.90,37456.76,16434.74,10224.99,2975.97,1822.96,1174.50,1951.37,800.01,29923.55
2022-01-30T00:00:00Z,7030.30,9603.83,6264.61,6220.04,1499.40,1134.17,392.96,21563.90,37456.76,16434.74,10224.99,2975.97,1822.96,1174.50,1951.37,800.01,29923.55
2022-01-31T00:00:00Z,6990.48,9619.35,6281.32,6337.48,1499.27,1139.71,393.76,21552.40,38217.79,16467.96,10232.77,2956.01,1826.68,1172.42,1952.07,781.70,30012.39
2022-02-01T00:00:00Z,7061.22,9709.02,6323.67,6337.44,1506.99,1153.66,395.60,21552.40,38217.54,16621.48,10301.77,2971.24,1835.20,1186.77,1951.37,795.05,30006.70
2022-02-02T00:00:00Z,7031.16,9763.34,6346.77,6337.42,1517.30,1157.33,391.82,21552.40,38217.41,16714.48,10339.39,2991.56,1841.47,1190.54,1952.77,798.09,30003.21
2022-02-03T00:00:00Z,7017.65,9731.44,6313.34,6337.03,1515.74,1152.66,390.43,21552.40,38215.09,16659.86,10284.93,2988.48,1834.94,1185.74,1951.37,793.28,29997.35
2022-02-04T00:00:00Z,7015.16,9893.55,6311.16,6337.41,1514.44,1153.11,389.82,21552.40,38217.36,16922.62,10281.38,2985.91,1832.06,1186.20,1951.37,792.72,30000.74
2022-02-05T00:00:00Z,7015.16,9893.55,6311.16,6337.41,1514.44,1153.11,389.82,21552.40,38217.36,16922.62,10281.38,2985.91,1832.06,1186.20,1951.37,792.72,30000.74
2022-02-06T00:00:00Z,7015.16,9893.55,6311.16,6337.41,1514.44,1153.11,389.82,21552.40,38217.36,16922.62,10281.38,2985.91,1832.06,1186.20,1951.37,792.72,30000.74
2022-02-07T00:00:00Z,6978.12,9878.88,6308.02,6338.09,1510.55,1150.97,390.23,21589.50,38221.49,16897.52,10276.27,2978.25,1833.99,1183.99,1949.27,795.32,30006.56
2022-02-08T00:00:00Z,6983.44,9845.22,6282.24,6331.37,1511.15,1149.87,390.00,21589.50,38180.94,16839.95,10234.26,2979.43,1832.91,1182.87,1954.18,796.98,30044.31
2022-02-09T00:00:00Z,7009.70,9868.52,6279.94,6335.62,1516.67,1151.50,388.08,21589.50,38206.61,16879.81,10230.51,2990.31,1836.11,1184.54,1953.48,799.01,30026.32
2022-02-10T00:00:00Z,7028.70,9871.97,6264.10,6341.06,1517.32,1150.16,388.64,21589.50,38239.42,16885.71,10204.72,2991.60,1838.78,1183.17,1952.07,806.39,30036.17
2022-02-11T00:00:00Z,7027.02,9877.76,6260.57,6342.65,1519.64,1149.47,387.89,21589.50,38248.98,16853.24,10198.96,2996.16,1835.24,1182.46,1951.37,810.34,30037.56
2022-02-12T00:00:00Z,7027.02,9877.76,6260.57,6342.65,1519.64,1149.47,387.89,21589.50,38248.98,16853.24,10198.96,2996.16,1835.24,1182.46,1951.37,810.34,30037.56
2022-02-13T00:00:00Z,7027.02,9877.76,6260.57,6342.65,1519.64,1149.47,387.89,21589.50,38248.98,16853.24,10198.96,2996.16,1835.24,1182.46,1951.37,810.34,30037.56
2022-02-14T00:00:00Z,6996.62,9790.38,6283.10,6341.33,1510.47,1148.55,386.25,21599.50,38241.03,16704.15,10235.68,2978.10,1827.45,1181.51,1947.17,807.23,30040.32
2022-02-15T00:00:00Z,7054.36,9815.47,6271.35,6354.76,1513.53,1150.29,387.18,21599.50,38321.99,16746.96,10195.63,2984.13,1842.84,1183.29,1964.99,809.14,30131.75
2022-02-16T00:00:00Z,7051.74,9838.83,6268.12,6358.22,1513.97,1149.41,389.15,21599.50,38342.87,16786.81,10190.38,2984.99,1849.41,1182.39,1967.10,813.99,30117.44
2022-02-17T00:00:00Z,7048.67,9837.10,6301.51,6360.72,1521.81,1154.69,388.46,21599.50,38357.94,16783.86,10244.65,3000.45,1846.13,1187.83,1965.69,817.60,30116.59
2022-02-18T00:00:00Z,7020.94,9841.55,6304.69,6371.22,1520.91,1154.61,388.32,21599.50,38421.26,16760.24,10249.82,2998.67,1845.45,1187.74,1966.40,817.29,30136.88
2022-02-19T00:00:00Z,7020.94,9841.55,6304.69,6371.22,1520.91,1154.61,388.32,21599.50,38421.26,16760.24,10249.82,2998.67,1845.45,1187.74,1966.40,817.29,30136.88
2022-02-20T00:00:00Z,7020.94,9841.55,6304.69,6371.22,1520.91,1154.61,388.32,21599.50,38421.26,16760.24,10249.82,2998.67,1845.45,1187.74,1966.40,817.29,30136.88
2022-02-21T00:00:00Z,7020.94,9827.68,6314.66,6363.04,1521.08,1160.20,386.97,21603.00,38371.92,16736.62,10266.04,2999.01,1839.03,1193.49,1966.40,821.62,30136.88
2022-02-22T00:00:00Z,6996.44,9831.14,6300.43,6370.60,1514.58,1156.71,387.45,21603.00,38417.55,16742.53,10242.91,2986.19,1841.33,1189.90,1967.10,827.15,30149.60
2022-02-23T00:00:00Z,6974.65,9832.88,6299.62,6380.80,1518.87,1155.92,389.72,21603.00,38479.01,16745.48,10241.58,2994.66,1847.67,1189.09,1965.69,839.96,30147.74
2022-02-24T00:00:00Z,7062.57,9675.99,6310.25,6373.97,1494.64,1149.71,385.59,21603.00,38437.85,16478.30,10258.86,2946.88,1828.10,1182.70,1946.82,825.59,30156.75
2022-02-25T00:00:00Z,7109.62,9725.72,6273.70,6383.71,1496.77,1146.50,387.18,21603.00,38496.57,16556.53,10199.44,2951.08,1835.62,1179.40,1957.26,822.20,30181.31
2022-02-26T00:00:00Z,7109.62,9725.72,6273.70,6383.71,1496.77,1146.50,387.18,21603.00,38496.57,16556.53,10199.44,2951.08,1835.62,1179.40,1957.26,822.20,30181.31
2022-02-27T00:00:00Z,7109.62,9725.72,6273.70,6383.71,1496.77,1146.50,387.18,21603.00,38496.57,16556.53,10199.44,2951.08,1835.62,1179.40,1957.26,822.20,30181.31
2022-02-28T00:00:00Z,7116.92,9710.98,6327.03,6437.47,1494.58,1145.42,388.24,21687.50,38690.02,16608.15,10209.97,2960.45,1840.68,1182.67,1953.07,827.12,30290.35
2022-03-01T00:00:00Z,7160.02,9678.90,6363.21,6435.14,1494.29,1151.55,389.86,21687.50,38676.02,16553.28,10268.35,2959.88,1848.33,1189.00,1954.47,827.68,30239.90
2022-03-02T00:00:00Z,7163.08,9630.34,6334.75,6431.06,1486.33,1149.25,384.87,21687.50,38651.48,16470.23,10222.42,2944.11,1848.20,1186.63,1953.07,827.62,30251.60
